PairID,Algorithm,Time,Joint1_Position,Joint1_Velocity,Joint1_Acceleration,Joint2_Position,Joint2_Velocity,Joint2_Acceleration,Joint3_Position,Joint3_Velocity,Joint3_Acceleration,Joint4_Position,Joint4_Velocity,Joint4_Acceleration,Joint5_Position,Joint5_Velocity,Joint5_Acceleration,Joint6_Position,Joint6_Velocity,Joint6_Acceleration,Joint7_Position,Joint7_Velocity,Joint7_Acceleration
8,RRT*,9.1,1.507,1.43187,-1.60253,-0.240551,1.56878,-1.42819,-1.26156,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77877e-11,8.8499e-12,3.05003e-12,-6.50991e-13,-8.74497e-13,-9.31291e-12,-6.74866e-11
8,RRT*,9.2,1.52184,1.43381,-1.60186,-0.240693,1.56859,-1.43022,-1.27634,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77767e-11,8.85163e-12,3.04943e-12,-6.50839e-13,-8.7442e-13,-9.31406e-12,-6.74975e-11
8,RRT*,9.3,1.53667,1.43574,-1.60119,-0.240836,1.56839,-1.43226,-1.29111,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78403e-11,8.8539e-12,3.05136e-12,-6.51232e-13,-8.74999e-13,-9.32013e-12,-6.75236e-11
8,RRT*,9.4,1.55151,1.43768,-1.60053,-0.240978,1.5682,-1.4343,-1.30588,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78371e-11,8.85675e-12,3.0522e-12,-6.51097e-13,-8.75003e-13,-9.31765e-12,-6.75019e-11
8,RRT*,9.5,1.56634,1.43962,-1.59986,-0.241121,1.56801,-1.43634,-1.32066,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78324e-11,8.85446e-12,3.05181e-12,-6.51301e-13,-8.75009e-13,-9.32049e-12,-6.75217e-11
8,RRT*,9.6,1.58118,1.44155,-1.59919,-0.241263,1.56782,-1.43838,-1.33543,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78248e-11,8.85077e-12,3.0533e-12,-6.51103e-13,-8.75019e-13,-9.3166e-12,-6.7486e-11
8,RRT*,9.7,1.59601,1.44349,-1.59852,-0.241406,1.56763,-1.44042,-1.3502,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78105e-11,8.85603e-12,3.05306e-12,-6.50728e-13,-8.75038e-13,-9.32149e-12,-6.75165e-11
8,RRT*,9.8,1.61085,1.44543,-1.59786,-0.241548,1.56744,-1.44245,-1.36498,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77729e-11,8.84764e-12,3.05244e-12,-6.51131e-13,-8.75087e-13,-9.31214e-12,-6.7419e-11
8,RRT*,9.9,1.62568,1.44737,-1.59719,-0.241691,1.56725,-1.44449,-1.37975,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.83349e-11,8.76965e-12,3.07507e-12,-6.47758e-13,-8.75541e-13,-9.33911e-12,-6.74238e-11
8,RRT*,10,1.64052,1.4493,-1.59652,-0.241833,1.56705,-1.44653,-1.39453,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78149e-11,8.85626e-12,3.05236e-12,-6.51238e-13,-8.75183e-13,-9.31996e-12,-6.7539e-11
8,RRT*,10.1,1.65535,1.45124,-1.59585,-0.241976,1.56686,-1.44857,-1.4093,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78437e-11,8.85461e-12,3.05212e-12,-6.51401e-13,-8.75216e-13,-9.31783e-12,-6.75231e-11
8,RRT*,10.2,1.67019,1.45318,-1.59519,-0.242118,1.56667,-1.45061,-1.42407,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78412e-11,8.85763e-12,3.05179e-12,-6.51296e-13,-8.75263e-13,-9.32019e-12,-6.75434e-11
8,RRT*,10.3,1.68502,1.45512,-1.59452,-0.242261,1.56648,-1.45265,-1.43885,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79624e-11,8.87657e-12,3.05686e-12,-6.52788e-13,-8.76985e-13,-9.33839e-12,-6.76617e-11
8,RRT*,10.4,1.69986,1.45705,-1.59385,-0.242403,1.56629,-1.45468,-1.45362,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79347e-11,8.87904e-12,3.05759e-12,-6.52576e-13,-8.76638e-13,-9.33968e-12,-6.76676e-11
8,RRT*,10.5,1.71469,1.45899,-1.59318,-0.242546,1.5661,-1.45672,-1.46839,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79596e-11,8.87427e-12,3.05659e-12,-6.52779e-13,-8.76621e-13,-9.3418e-12,-6.76773e-11
8,RRT*,10.6,1.72953,1.46093,-1.59252,-0.242688,1.56591,-1.45876,-1.48317,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79042e-11,8.87798e-12,3.05465e-12,-6.52363e-13,-8.76587e-13,-9.33293e-12,-6.76962e-11
8,RRT*,10.7,1.74436,1.46286,-1.59185,-0.24283,1.56571,-1.4608,-1.49794,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79466e-11,8.86367e-12,3.05537e-12,-6.52739e-13,-8.76491e-13,-9.33278e-12,-6.75516e-11
8,RRT*,10.8,1.7592,1.4648,-1.59118,-0.242973,1.56552,-1.46284,-1.51271,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.67833e-11,8.83896e-12,3.0077e-12,-6.44508e-13,-8.74689e-13,-9.33001e-12,-6.67833e-11
8,RRT*,10.9,1.77403,1.46674,-1.59051,-0.243115,1.56533,-1.46488,-1.52749,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79681e-11,8.87846e-12,3.0577e-12,-6.52957e-13,-8.77114e-13,-9.33897e-12,-6.76871e-11
8,RRT*,11,1.78887,1.46868,-1.58985,-0.243258,1.56514,-1.46692,-1.54226,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79865e-11,8.87591e-12,3.05834e-12,-6.52841e-13,-8.769e-13,-9.33995e-12,-6.76953e-11
8,RRT*,11.1,1.8037,1.47061,-1.58918,-0.2434,1.56495,-1.46895,-1.55703,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79685e-11,8.87779e-12,3.05787e-12,-6.52678e-13,-8.76941e-13,-9.34131e-12,-6.76632e-11
8,RRT*,11.2,1.81854,1.47255,-1.58851,-0.243543,1.56476,-1.47099,-1.57181,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79962e-11,8.8806e-12,3.05717e-12,-6.52861e-13,-8.77002e-13,-9.34335e-12,-6.76695e-11
8,RRT*,11.3,1.83337,1.47449,-1.58784,-0.243685,1.56457,-1.47303,-1.58658,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77678e-11,8.85007e-12,3.04824e-12,-6.50918e-13,-8.74065e-13,-9.31188e-12,-6.7437e-11
8,RRT*,11.4,1.84821,1.47643,-1.58718,-0.243828,1.56437,-1.47507,-1.60135,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78116e-11,8.85379e-12,3.05097e-12,-6.51149e-13,-8.7491e-13,-9.31397e-12,-6.75171e-11
8,RRT*,11.5,1.86304,1.47836,-1.58651,-0.24397,1.56418,-1.47711,-1.61613,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77886e-11,8.84741e-12,3.04952e-12,-6.50749e-13,-8.74011e-13,-9.31817e-12,-6.74563e-11
8,RRT*,11.6,1.87788,1.4803,-1.58584,-0.244113,1.56399,-1.47915,-1.6309,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.7719e-11,8.85599e-12,3.04512e-12,-6.49532e-13,-8.73027e-13,-9.30298e-12,-6.7272e-11
8,RRT*,11.7,1.89271,1.48224,-1.58517,-0.244255,1.5638,-1.48118,-1.64568,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77872e-11,8.85192e-12,3.04903e-12,-6.50915e-13,-8.7447e-13,-9.31379e-12,-6.74816e-11
8,RRT*,11.8,1.90755,1.48418,-1.58451,-0.244398,1.56361,-1.48322,-1.66045,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.7777e-11,8.84982e-12,3.04933e-12,-6.50766e-13,-8.74397e-13,-9.31099e-12,-6.74908e-11
8,RRT*,11.9,1.92238,1.48611,-1.58384,-0.24454,1.56342,-1.48526,-1.67522,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78007e-11,8.85165e-12,3.04973e-12,-6.50857e-13,-8.74589e-13,-9.3119e-12,-6.75031e-11
8,RRT*,12,1.93722,1.48805,-1.58317,-0.244683,1.56323,-1.4873,-1.69,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77892e-11,8.84864e-12,3.05029e-12,-6.50985e-13,-8.7451e-13,-9.31318e-12,-6.74758e-11
8,RRT*,12.1,1.95205,1.48999,-1.5825,-0.244825,1.56303,-1.48934,-1.70477,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77718e-11,8.85111e-12,3.04938e-12,-6.50739e-13,-8.7439e-13,-9.31511e-12,-6.74906e-11
8,RRT*,12.2,1.96689,1.49192,-1.58184,-0.244968,1.56284,-1.49138,-1.71954,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77424e-11,8.84583e-12,3.04784e-12,-6.50915e-13,-8.74188e-13,-9.30892e-12,-6.744e-11
8,RRT*,12.3,1.98172,1.49386,-1.58117,-0.24511,1.56265,-1.49341,-1.73432,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.75731e-11,8.83146e-12,3.04243e-12,-6.4877e-13,-8.71842e-13,-9.28361e-12,-6.72653e-11
8,RRT*,12.4,1.99656,1.4958,-1.5805,-0.245253,1.56246,-1.49545,-1.74909,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76569e-11,8.82739e-12,3.04367e-12,-6.4891e-13,-8.72927e-13,-9.28654e-12,-6.73015e-11
8,RRT*,12.5,2.01139,1.49774,-1.57983,-0.245395,1.56227,-1.49749,-1.76386,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76797e-11,8.84597e-12,3.0398e-12,-6.49375e-13,-8.72535e-13,-9.26415e-12,-6.74224e-11
8,RRT*,12.6,2.02623,1.49967,-1.57917,-0.245538,1.56208,-1.49953,-1.77864,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76145e-11,8.82957e-12,3.04145e-12,-6.49155e-13,-8.72233e-13,-9.28852e-12,-6.73321e-11
8,RRT*,12.7,2.04106,1.50161,-1.5785,-0.24568,1.56189,-1.50157,-1.79341,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.75787e-11,8.82818e-12,3.04165e-12,-6.48997e-13,-8.72082e-13,-9.286e-12,-6.73194e-11
8,RRT*,12.8,2.0559,1.50355,-1.57783,-0.245823,1.56169,-1.50361,-1.80818,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76066e-11,8.83106e-12,3.04192e-12,-6.49378e-13,-8.72174e-13,-9.28735e-12,-6.73404e-11
8,RRT*,12.9,2.07073,1.50549,-1.57716,-0.245965,1.5615,-1.50564,-1.82296,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76001e-11,8.8294e-12,3.04086e-12,-6.492e-13,-8.72306e-13,-9.28352e-12,-6.73242e-11
8,RRT*,13,2.08557,1.50742,-1.5765,-0.246107,1.56131,-1.50768,-1.83773,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.75902e-11,8.83414e-12,3.04287e-12,-6.49382e-13,-8.72507e-13,-9.28493e-12,-6.73576e-11
8,RRT*,13.1,2.1004,1.50936,-1.57583,-0.24625,1.56112,-1.50972,-1.85251,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.75732e-11,8.83239e-12,3.04139e-12,-6.49077e-13,-8.72236e-13,-9.28736e-12,-6.73359e-11
8,RRT*,13.2,2.11524,1.5113,-1.57516,-0.246392,1.56093,-1.51176,-1.86728,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76608e-11,8.84414e-12,3.04597e-12,-6.49395e-13,-8.72624e-13,-9.29253e-12,-6.74134e-11
8,RRT*,13.3,2.13007,1.51323,-1.57449,-0.246535,1.56074,-1.5138,-1.88205,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.82697e-11,8.91582e-12,3.07277e-12,-6.55751e-13,-8.80636e-13,-9.37753e-12,-6.8015e-11
8,RRT*,13.4,2.14491,1.51517,-1.57383,-0.246677,1.56055,-1.51584,-1.89683,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.8233e-11,8.9082e-12,3.07049e-12,-6.56269e-13,-8.81343e-13,-9.36309e-12,-6.79298e-11
8,RRT*,13.5,2.15974,1.51711,-1.57316,-0.24682,1.56035,-1.51787,-1.9116,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.8269e-11,8.91417e-12,3.07131e-12,-6.55638e-13,-8.80916e-13,-9.38088e-12,-6.79818e-11
8,RRT*,13.6,2.17458,1.51905,-1.57249,-0.246962,1.56016,-1.51991,-1.92637,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.82649e-11,8.91309e-12,3.07188e-12,-6.55678e-13,-8.80777e-13,-9.37981e-12,-6.79675e-11
8,RRT*,13.7,2.18941,1.52098,-1.57182,-0.247105,1.55997,-1.52195,-1.94115,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.82593e-11,8.91163e-12,3.07142e-12,-6.55732e-13,-8.80892e-13,-9.37836e-12,-6.7987e-11
8,RRT*,13.8,2.20425,1.52292,-1.57116,-0.247247,1.55978,-1.52399,-1.95592,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.82986e-11,8.91545e-12,3.07078e-12,-6.55439e-13,-8.80689e-13,-9.37629e-12,-6.79677e-11
8,RRT*,13.9,2.21908,1.52486,-1.57049,-0.24739,1.55959,-1.52603,-1.97069,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.82992e-11,8.91383e-12,3.07166e-12,-6.55457e-13,-8.80843e-13,-9.38061e-12,-6.79379e-11
8,RRT*,14,2.23392,1.5268,-1.56982,-0.247532,1.5594,-1.52807,-1.98547,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.83004e-11,8.911e-12,3.07061e-12,-6.55487e-13,-8.80467e-13,-9.37782e-12,-6.79684e-11
8,RRT*,14.1,2.24875,1.52873,-1.56915,-0.247675,1.55921,-1.5301,-2.00024,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.83029e-11,8.90472e-12,3.06829e-12,-6.55556e-13,-8.80675e-13,-9.37163e-12,-6.79027e-11
8,RRT*,14.2,2.26359,1.53067,-1.56849,-0.247817,1.55901,-1.53214,-2.01501,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.83131e-11,8.879e-12,3.06942e-12,-6.5318e-13,-8.78873e-13,-9.34632e-12,-6.76334e-11
8,RRT*,14.3,2.27842,1.53261,-1.56782,-0.24796,1.55882,-1.53418,-2.02979,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79193e-11,8.85904e-12,3.05683e-12,-6.51739e-13,-8.76676e-13,-9.36659e-12,-6.75502e-11
8,RRT*,14.4,2.29326,1.53454,-1.56715,-0.248102,1.55863,-1.53622,-2.04456,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79818e-11,8.87386e-12,3.05838e-12,-6.52758e-13,-8.77116e-13,-9.34129e-12,-6.76897e-11
8,RRT*,14.5,2.30809,1.53648,-1.56648,-0.248245,1.55844,-1.53826,-2.05934,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79673e-11,8.875e-12,3.05802e-12,-6.5262e-13,-8.7718e-13,-9.34255e-12,-6.76977e-11
8,RRT*,14.6,2.32293,1.53842,-1.56582,-0.248387,1.55825,-1.5403,-2.07411,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79872e-11,8.87655e-12,3.05878e-12,-6.52743e-13,-8.77269e-13,-9.33929e-12,-6.76688e-11
8,RRT*,14.7,2.33776,1.54036,-1.56515,-0.24853,1.55806,-1.54233,-2.08888,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79674e-11,8.87272e-12,3.05835e-12,-6.5254e-13,-8.77016e-13,-9.34066e-12,-6.76757e-11
8,RRT*,14.8,2.3526,1.54229,-1.56448,-0.248672,1.55787,-1.54437,-2.10366,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79988e-11,8.8745e-12,3.05768e-12,-6.52709e-13,-8.77109e-13,-9.34282e-12,-6.76866e-11
8,RRT*,14.9,2.36743,1.54423,-1.56381,-0.248815,1.55767,-1.54641,-2.11843,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79679e-11,8.8668e-12,3.05921e-12,-6.52332e-13,-8.77274e-13,-9.34668e-12,-6.77062e-11
8,RRT*,15,2.38227,1.54617,-1.56315,-0.248957,1.55748,-1.54845,-2.1332,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.78962e-11,8.86705e-12,3.05823e-12,-6.52587e-13,-8.77657e-13,-9.35564e-12,-6.76067e-11
8,RRT*,15.1,2.3971,1.54811,-1.56248,-0.2491,1.55729,-1.55049,-2.14798,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.7972e-11,8.86823e-12,3.05343e-12,-6.50514e-13,-8.79521e-13,-9.34616e-12,-6.75472e-11
8,RRT*,15.2,2.41194,1.55004,-1.56181,-0.249242,1.5571,-1.55253,-2.16275,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.79861e-11,8.87466e-12,3.05816e-12,-6.52915e-13,-8.77318e-13,-9.3433e-12,-6.76909e-11
8,RRT*,15.3,2.42677,1.55198,-1.56114,-0.249384,1.55691,-1.55456,-2.17752,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.75955e-11,8.82843e-12,3.0422e-12,-6.49081e-13,-8.72021e-13,-9.28546e-12,-6.73279e-11
8,RRT*,15.4,2.44161,1.55392,-1.56048,-0.249527,1.55672,-1.5566,-2.1923,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.75889e-11,8.82678e-12,3.04146e-12,-6.4917e-13,-8.72096e-13,-9.2866e-12,-6.73139e-11
8,RRT*,15.5,2.45644,1.55585,-1.55981,-0.249669,1.55653,-1.55864,-2.20707,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76206e-11,8.82961e-12,3.04171e-12,-6.49292e-13,-8.72198e-13,-9.28816e-12,-6.73353e-11
8,RRT*,15.6,2.47128,1.55779,-1.55914,-0.249812,1.55633,-1.56068,-2.22184,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76168e-11,8.82747e-12,3.04207e-12,-6.49079e-13,-8.71955e-13,-9.28417e-12,-6.73165e-11
8,RRT*,15.7,2.48611,1.55973,-1.55847,-0.249954,1.55614,-1.56272,-2.23662,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.76107e-11,8.83217e-12,3.04264e-12,-6.49246e-13,-8.72076e-13,-9.28594e-12,-6.73514e-11
8,RRT*,15.8,2.50095,1.56167,-1.55781,-0.250097,1.55595,-1.56476,-2.25139,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.75995e-11,8.82932e-12,3.0437e-12,-6.48834e-13,-8.71579e-13,-9.27768e-12,-6.73236e-11
8,RRT*,15.9,2.51578,1.5636,-1.55714,-0.250239,1.55576,-1.56679,-2.26617,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,6.77304e-11,8.82236e-12,3.04628e-12,-6.49066e-13,-8.7284e-13,-9.27732e-12,-6.74139e-11
8,RRT*,16,2.53062,1.56554,-1.55647,-0.250382,1.55557,-1.56883,-2.28094,0.14835,0.0193729,0.0066748,-0.00142478,-0.00191412,-0.0203835,-0.147736,-4.57665e-10,-5.98278e-11,-2.06034e-11,4.39858e-12,5.91198e-12,6.29431e-11,4.55966e-10
8,RRT*,16.1,2.54524,1.56745,-1.55581,-0.250522,1.55538,-1.57084,-2.2955,0.135737,0.0177258,0.00610729,-0.00130364,-0.00175137,-0.0186504,-0.135175,-0.375,-0.0489711,-0.0168726,0.00360158,0.00483852,0.0515255,0.373447
8,RRT*,16.2,2.55694,1.56898,-1.55529,-0.250635,1.55523,-1.57245,-2.30715,0.0982368,0.0128287,0.00442003,-0.000943486,-0.00126752,-0.0134979,-0.0978299,-0.375,-0.0489711,-0.0168726,0.00360158,0.00483852,0.0515255,0.373447
8,RRT*,16.3,2.56489,1.57002,-1.55493,-0.250711,1.55513,-1.57354,-2.31507,0.0607368,0.00793158,0.00273277,-0.000583329,-0.00078367,-0.00834531,-0.0604852,-0.375,-0.0489711,-0.0168726,0.00360158,0.00483852,0.0515255,0.373447
8,RRT*,16.4,2.56908,1.57057,-1.55474,-0.250751,1.55507,-1.57412,-2.31925,0.0232368,0.00303448,0.00104551,-0.000223171,-0.000299818,-0.00319276,-0.0231405,-0.375,-0.0489711,-0.0168726,0.00360158,0.00483852,0.0515255,0.373447
8,RRT*,16.462,2.5698,1.57066,-1.55471,-0.250758,1.55506,-1.57422,-2.31997,5.95611e-16,7.77806e-17,2.67987e-17,-5.72037e-18,-7.68501e-18,-8.18377e-17,-5.93145e-16,-0.375,-0.0489711,-0.0168726,0.00360158,0.00483852,0.0515255,0.373447
9,RRT,0,2.4055,1.45811,-2.79394,0.250833,2.79324,-1.69359,-2.49,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0
9,RRT,0.1,2.40558,1.45717,-2.79272,0.251126,2.79331,-1.69364,-2.48885,0.00164771,-0.01875,0.0243729,0.00585592,0.00140216,-0.00104277,0.0228835,0.0164771,-0.1875,0.243729,0.0585592,0.0140216,-0.0104277,0.228835
9,RRT,0.2,2.40583,1.45436,-2.78907,0.252004,2.79352,-1.6938,-2.48542,0.00329542,-0.0375,0.0487458,0.0117118,0.00280432,-0.00208555,0.0457671,0.0164771,-0.1875,0.243729,0.0585592,0.0140216,-0.0104277,0.228835
9,RRT,0.3,2.40624,1.44967,-2.78297,0.253468,2.79387,-1.69406,-2.4797,0.00494313,-0.05625,0.0731187,0.0175677,0.00420648,-0.00312832,0.0686506,0.0164771,-0.1875,0.243729,0.0585592,0.0140216,-0.0104277,0.228835
9,RRT,0.4,2.40682,1.44311,-2.77444,0.255518,2.79436,-1.69442,-2.47169,0.00659084,-0.075,0.0974915,0.0234237,0.00560865,-0.00417109,0.0915342,0.0164771,-0.1875,0.243729,0.0585592,0.0140216,-0.0104277,0.228835
9,RRT,0.5,2.40756,1.43467,-2.76348,0.258153,2.795,-1.69489,-2.46139,0.00823855,-0.09375,0.121864,0.0292796,0.00701081,-0.00521386,0.114418,0.0164771,-0.1875,0.243729,0.0585592,0.0140216,-0.0104277,0.228835
9,RRT,0.6,2.40847,1.42436,-2.75007,0.261374,2.79577,-1.69547,-2.44881,0.00988626,-0.1125,0.146237,0.0351355,0.00841297,-0.00625664,0.137301,0.0164771,-0.1875,0.243729,0.0585592,0.0140216,-0.0104277,0.228835
9,RRT,0.7,2.40954,1.41217,-2.73423,0.26518,2.79668,-1.69614,-2.43393,0.011534,-0.13125,0.17061,0.0409914,0.00981513,-0.00729941,0.160185,0.0164771,-0.1875,0.243729,0.0585592,0.0140216,-0.0104277,0.228835
9,RRT,0.8,2.41071,1.39877,-2.71681,0.269366,2.79768,-1.69689,-2.41758,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,1.05876e-12,-1.20497e-11,1.56734e-11,3.77104e-12,9.02252e-13,-6.70244e-13,1.47306e-11
9,RRT,0.9,2.41189,1.38534,-2.69935,0.273559,2.79868,-1.69764,-2.40119,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,1.05999e-12,-1.20914e-11,1.56871e-11,3.77062e-12,9.02881e-13,-6.71195e-13,1.47325e-11
9,RRT,1,2.41307,1.37191,-2.6819,0.277752,2.79969,-1.69838,-2.3848,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,1.06143e-12,-1.21059e-11,1.57031e-11,3.77878e-12,9.0362e-13,-6.72311e-13,1.47692e-11
9,RRT,1.1,2.41425,1.35849,-2.66445,0.281946,2.80069,-1.69913,-2.36842,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,-1.66844e-12,1.89675e-11,-2.49388e-11,-5.97125e-12,-1.42695e-12,1.05375e-12,-2.31825e-11
9,RRT,1.2,2.41543,1.34506,-2.647,0.286139,2.8017,-1.69988,-2.35203,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,-1.50926e-12,1.50926e-11,-2.41482e-11,-5.28242e-12,-1.3206e-12,9.43289e-13,-2.11297e-11
9,RRT,1.3,2.41661,1.33163,-2.62954,0.290332,2.8027,-1.70062,-2.33564,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,6.93838e-13,-7.91271e-12,1.02452e-11,2.46534e-12,5.90501e-13,-4.39185e-13,9.65469e-12
9,RRT,1.4,2.41779,1.31821,-2.61209,0.294526,2.8037,-1.70137,-2.31926,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,6.93694e-13,-7.90971e-12,1.0238e-11,2.46381e-12,5.90039e-13,-4.38542e-13,9.63199e-12
9,RRT,1.5,2.41897,1.30478,-2.59464,0.298719,2.80471,-1.70212,-2.30287,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,6.95692e-13,-7.90619e-12,1.02642e-11,2.46201e-12,5.89496e-13,-4.39955e-13,9.64e-12
9,RRT,1.6,2.42015,1.29135,-2.57718,0.302912,2.80571,-1.70286,-2.28648,0.011799,-0.134265,0.17453,0.0419332,0.0100406,-0.00746711,0.163865,6.93323e-13,-7.90199e-12,1.02574e-11,2.45987e-12,5.8885e-13,-4.39263e-13,9.64954e-12
